MapFromString	MapToString	Comment # File ArabicPresentationFormMappingAnnotated.tsv, automatically generated by script wildebeest_build.py (Ulf Hermjakob, USC/ISI) based on UnicodeData on Oct 18, 2020, 17:54:45
ﰝ	سح	U+FC1D (ARABIC LIGATURE SEEN WITH HAH ISOLATED FORM) -> U+0633 (ARABIC LETTER SEEN) U+062D (ARABIC LETTER HAH)
ﰞ	سخ	U+FC1E (ARABIC LIGATURE SEEN WITH KHAH ISOLATED FORM) -> U+0633 (ARABIC LETTER SEEN) U+062E (ARABIC LETTER KHAH)
ﰟ	سم	U+FC1F (ARABIC LIGATURE SEEN WITH MEEM ISOLATED FORM) -> U+0633 (ARABIC LETTER SEEN) U+0645 (ARABIC LETTER MEEM)
ﰠ	صح	U+FC20 (ARABIC LIGATURE SAD WITH HAH ISOLATED FORM) -> U+0635 (ARABIC LETTER SAD) U+062D (ARABIC LETTER HAH)
ﰡ	صم	U+FC21 (ARABIC LIGATURE SAD WITH MEEM ISOLATED FORM) -> U+0635 (ARABIC LETTER SAD) U+0645 (ARABIC LETTER MEEM)
ﰢ	ضج	U+FC22 (ARABIC LIGATURE DAD WITH JEEM ISOLATED FORM) -> U+0636 (ARABIC LETTER DAD) U+062C (ARABIC LETTER JEEM)
ﰣ	ضح	U+FC23 (ARABIC LIGATURE DAD WITH HAH ISOLATED FORM) -> U+0636 (ARABIC LETTER DAD) U+062D (ARABIC LETTER HAH)
ﰤ	ضخ	U+FC24 (ARABIC LIGATURE DAD WITH KHAH ISOLATED FORM) -> U+0636 (ARABIC LETTER DAD) U+062E (ARABIC LETTER KHAH)
ﰥ	ضم	U+FC25 (ARABIC LIGATURE DAD WITH MEEM ISOLATED FORM) -> U+0636 (ARABIC LETTER DAD) U+0645 (ARABIC LETTER MEEM)
ﰦ	طح	U+FC26 (ARABIC LIGATURE TAH WITH HAH ISOLATED FORM) -> U+0637 (ARABIC LETTER TAH) U+062D (ARABIC LETTER HAH)
ﰧ	طم	U+FC27 (ARABIC LIGATURE TAH WITH MEEM ISOLATED FORM) -> U+0637 (ARABIC LETTER TAH) U+0645 (ARABIC LETTER MEEM)
ﰨ	ظم	U+FC28 (ARABIC LIGATURE ZAH WITH MEEM ISOLATED FORM) -> U+0638 (ARABIC LETTER ZAH) U+0645 (ARABIC LETTER MEEM)
ﰩ	عج	U+FC29 (ARABIC LIGATURE AIN WITH JEEM ISOLATED FORM) -> U+0639 (ARABIC LETTER AIN) U+062C (ARABIC LETTER JEEM)
ﰪ	عم	U+FC2A (ARABIC LIGATURE AIN WITH MEEM ISOLATED FORM) -> U+0639 (ARABIC LETTER AIN) U+0645 (ARABIC LETTER MEEM)
ﰫ	غج	U+FC2B (ARABIC LIGATURE GHAIN WITH JEEM ISOLATED FORM) -> U+063A (ARABIC LETTER GHAIN) U+062C (ARABIC LETTER JEEM)
ﰬ	غم	U+FC2C (ARABIC LIGATURE GHAIN WITH MEEM ISOLATED FORM) -> U+063A (ARABIC LETTER GHAIN) U+0645 (ARABIC LETTER MEEM)
ﰭ	فج	U+FC2D (ARABIC LIGATURE FEH WITH JEEM ISOLATED FORM) -> U+0641 (ARABIC LETTER FEH) U+062C (ARABIC LETTER JEEM)
ﰮ	فح	U+FC2E (ARABIC LIGATURE FEH WITH HAH ISOLATED FORM) -> U+0641 (ARABIC LETTER FEH) U+062D (ARABIC LETTER HAH)
ﰯ	فخ	U+FC2F (ARABIC LIGATURE FEH WITH KHAH ISOLATED FORM) -> U+0641 (ARABIC LETTER FEH) U+062E (ARABIC LETTER KHAH)
ﰰ	فم	U+FC30 (ARABIC LIGATURE FEH WITH MEEM ISOLATED FORM) -> U+0641 (ARABIC LETTER FEH) U+0645 (ARABIC LETTER MEEM)
ﰱ	فى	U+FC31 (ARABIC LIGATURE FEH WITH ALEF MAKSURA ISOLATED FORM) -> U+0641 (ARABIC LETTER FEH) U+0649 (ARABIC LETTER ALEF MAKSURA)
ﰲ	في	U+FC32 (ARABIC LIGATURE FEH WITH YEH ISOLATED FORM) -> U+0641 (ARABIC LETTER FEH) U+064A (ARABIC LETTER YEH)
ﰳ	قح	U+FC33 (ARABIC LIGATURE QAF WITH HAH ISOLATED FORM) -> U+0642 (ARABIC LETTER QAF) U+062D (ARABIC LETTER HAH)
ﰴ	قم	U+FC34 (ARABIC LIGATURE QAF WITH MEEM ISOLATED FORM) -> U+0642 (ARABIC LETTER QAF) U+0645 (ARABIC LETTER MEEM)
ﰵ	قى	U+FC35 (ARABIC LIGATURE QAF WITH ALEF MAKSURA ISOLATED FORM) -> U+0642 (ARABIC LETTER QAF) U+0649 (ARABIC LETTER ALEF MAKSURA)
ﰶ	قي	U+FC36 (ARABIC LIGATURE QAF WITH YEH ISOLATED FORM) -> U+0642 (ARABIC LETTER QAF) U+064A (ARABIC LETTER YEH)
ﰷ	كا	U+FC37 (ARABIC LIGATURE KAF WITH ALEF ISOLATED FORM) -> U+0643 (ARABIC LETTER KAF) U+0627 (ARABIC LETTER ALEF)
ﰸ	كج	U+FC38 (ARABIC LIGATURE KAF WITH JEEM ISOLATED FORM) -> U+0643 (ARABIC LETTER KAF) U+062C (ARABIC LETTER JEEM)
ﰹ	كح	U+FC39 (ARABIC LIGATURE KAF WITH HAH ISOLATED FORM) -> U+0643 (ARABIC LETTER KAF) U+062D (ARABIC LETTER HAH)
ﰺ	كخ	U+FC3A (ARABIC LIGATURE KAF WITH KHAH ISOLATED FORM) -> U+0643 (ARABIC LETTER KAF) U+062E (ARABIC LETTER KHAH)
ﰻ	كل	U+FC3B (ARABIC LIGATURE KAF WITH LAM ISOLATED FORM) -> U+0643 (ARABIC LETTER KAF) U+0644 (ARABIC LETTER LAM)
ﰼ	كم	U+FC3C (ARABIC LIGATURE KAF WITH MEEM ISOLATED FORM) -> U+0643 (ARABIC LETTER KAF) U+0645 (ARABIC LETTER MEEM)
ﰽ	كى	U+FC3D (ARABIC LIGATURE KAF WITH ALEF MAKSURA ISOLATED FORM) -> U+0643 (ARABIC LETTER KAF) U+0649 (ARABIC LETTER ALEF MAKSURA)
ﰾ	كي	U+FC3E (ARABIC LIGATURE KAF WITH YEH ISOLATED FORM) -> U+0643 (ARABIC LETTER KAF) U+064A (ARABIC LETTER YEH)
ﰿ	لج	U+FC3F (ARABIC LIGATURE LAM WITH JEEM ISOLATED FORM) -> U+0644 (ARABIC LETTER LAM) U+062C (ARABIC LETTER JEEM)
ﱀ	لح	U+FC40 (ARABIC LIGATURE LAM WITH HAH ISOLATED FORM) -> U+0644 (ARABIC LETTER LAM) U+062D (ARABIC LETTER HAH)
ﱁ	لخ	U+FC41 (ARABIC LIGATURE LAM WITH KHAH ISOLATED FORM) -> U+0644 (ARABIC LETTER LAM) U+062E (ARABIC LETTER KHAH)
ﱂ	لم	U+FC42 (ARABIC LIGATURE LAM WITH MEEM ISOLATED FORM) -> U+0644 (ARABIC LETTER LAM) U+0645 (ARABIC LETTER MEEM)
ﱃ	لى	U+FC43 (ARABIC LIGATURE LAM WITH ALEF MAKSURA ISOLATED FORM) -> U+0644 (ARABIC LETTER LAM) U+0649 (ARABIC LETTER ALEF MAKSURA)
ﱄ	لي	U+FC44 (ARABIC LIGATURE LAM WITH YEH ISOLATED FORM) -> U+0644 (ARABIC LETTER LAM) U+064A (ARABIC LETTER YEH)
ﱅ	مج	U+FC45 (ARABIC LIGATURE MEEM WITH JEEM ISOLATED FORM) -> U+0645 (ARABIC LETTER MEEM) U+062C (ARABIC LETTER JEEM)
ﱆ	مح	U+FC46 (ARABIC LIGATURE MEEM WITH HAH ISOLATED FORM) -> U+0645 (ARABIC LETTER MEEM) U+062D (ARABIC LETTER HAH)
ﱇ	مخ	U+FC47 (ARABIC LIGATURE MEEM WITH KHAH ISOLATED FORM) -> U+0645 (ARABIC LETTER MEEM) U+062E (ARABIC LETTER KHAH)
ﱈ	مم	U+FC48 (ARABIC LIGATURE MEEM WITH MEEM ISOLATED FORM) -> U+0645 (ARABIC LETTER MEEM) U+0645 (ARABIC LETTER MEEM)
ﱉ	مى	U+FC49 (ARABIC LIGATURE MEEM WITH ALEF MAKSURA ISOLATED FORM) -> U+0645 (ARABIC LETTER MEEM) U+0649 (ARABIC LETTER ALEF MAKSURA)
ﱊ	مي	U+FC4A (ARABIC LIGATURE MEEM WITH YEH ISOLATED FORM) -> U+0645 (ARABIC LETTER MEEM) U+064A (ARABIC LETTER YEH)
ﱋ	نج	U+FC4B (ARABIC LIGATURE NOON WITH JEEM ISOLATED FORM) -> U+0646 (ARABIC LETTER NOON) U+062C (ARABIC LETTER JEEM)
ﱌ	نح	U+FC4C (ARABIC LIGATURE NOON WITH HAH ISOLATED FORM) -> U+0646 (ARABIC LETTER NOON) U+062D (ARABIC LETTER HAH)
ﱍ	نخ	U+FC4D (ARABIC LIGATURE NOON WITH KHAH ISOLATED FORM) -> U+0646 (ARABIC LETTER NOON) U+062E (ARABIC LETTER KHAH)
ﱎ	نم	U+FC4E (ARABIC LIGATURE NOON WITH MEEM ISOLATED FORM) -> U+0646 (ARABIC LETTER NOON) U+0645 (ARABIC LETTER MEEM)
ﱏ	نى	U+FC4F (ARABIC LIGATURE NOON WITH ALEF MAKSURA ISOLATED FORM) -> U+0646 (ARABIC LETTER NOON) U+0649 (ARABIC LETTER ALEF MAKSURA)
ﱐ	ني	U+FC50 (ARABIC LIGATURE NOON WITH YEH ISOLATED FORM) -> U+0646 (ARABIC LETTER NOON) U+064A (ARABIC LETTER YEH)
ﱑ	هج	U+FC51 (ARABIC LIGATURE HEH WITH JEEM ISOLATED FORM) -> U+0647 (ARABIC LETTER HEH) U+062C (ARABIC LETTER JEEM)
ﱒ	هم	U+FC52 (ARABIC LIGATURE HEH WITH MEEM ISOLATED FORM) -> U+0647 (ARABIC LETTER HEH) U+0645 (ARABIC LETTER MEEM)
ﱓ	هى	U+FC53 (ARABIC LIGATURE HEH WITH ALEF MAKSURA ISOLATED FORM) -> U+0647 (ARABIC LETTER HEH) U+0649 (ARABIC LETTER ALEF MAKSURA)
ﱔ	هي	U+FC54 (ARABIC LIGATURE HEH WITH YEH ISOLATED FORM) -> U+0647 (ARABIC LETTER HEH) U+064A (ARABIC LETTER YEH)
ﱕ	يج	U+FC55 (ARABIC LIGATURE YEH WITH JEEM ISOLATED FORM) -> U+064A (ARABIC LETTER YEH) U+062C (ARABIC LETTER JEEM)
ﱖ	يح	U+FC56 (ARABIC LIGATURE YEH WITH HAH ISOLATED FORM) -> U+064A (ARABIC LETTER YEH) U+062D (ARABIC LETTER HAH)
ﱗ	يخ	U+FC57 (ARABIC LIGATURE YEH WITH KHAH ISOLATED FORM) -> U+064A (ARABIC LETTER YEH) U+062E (ARABIC LETTER KHAH)
ﱘ	يم	U+FC58 (ARABIC LIGATURE YEH WITH MEEM ISOLATED FORM) -> U+064A (ARABIC LETTER YEH) U+0645 (ARABIC LETTER MEEM)
ﱙ	يى	U+FC59 (ARABIC LIGATURE YEH WITH ALEF MAKSURA ISOLATED FORM) -> U+064A (ARABIC LETTER YEH) U+0649 (ARABIC LETTER ALEF MAKSURA)
ﱚ	يي	U+FC5A (ARABIC LIGATURE YEH WITH YEH ISOLATED FORM) -> U+064A (ARABIC LETTER YEH) U+064A (ARABIC LETTER YEH)
ﱛ	ذٰ	U+FC5B (ARABIC LIGATURE THAL WITH SUPERSCRIPT ALEF ISOLATED FORM) -> U+0630 (ARABIC LETTER THAL) U+0670 (ARABIC LETTER SUPERSCRIPT ALEF)
ﱜ	رٰ	U+FC5C (ARABIC LIGATURE REH WITH SUPERSCRIPT ALEF ISOLATED FORM) -> U+0631 (ARABIC LETTER REH) U+0670 (ARABIC LETTER SUPERSCRIPT ALEF)
ﱝ	ىٰ	U+FC5D (ARABIC LIGATURE ALEF MAKSURA WITH SUPERSCRIPT ALEF ISOLATED FORM) -> U+0649 (ARABIC LETTER ALEF MAKSURA) U+0670 (ARABIC LETTER SUPERSCRIPT ALEF)
ﱞ		U+FC5E (ARABIC LIGATURE SHADDA WITH DAMMATAN ISOLATED FORM) ->    NFKC-ref:  ٌّ
ﱟ		U+FC5F (ARABIC LIGATURE SHADDA WITH KASRATAN ISOLATED FORM) ->    NFKC-ref:  ٍّ
ﱠ		U+FC60 (ARABIC LIGATURE SHADDA WITH FATHA ISOLATED FORM) ->    NFKC-ref:  َّ
ﱡ		U+FC61 (ARABIC LIGATURE SHADDA WITH DAMMA ISOLATED FORM) ->    NFKC-ref:  ُّ
ﱢ		U+FC62 (ARABIC LIGATURE SHADDA WITH KASRA ISOLATED FORM) ->    NFKC-ref:  ِّ
ﱣ	ٰ	U+FC63 (ARABIC LIGATURE SHADDA WITH SUPERSCRIPT ALEF ISOLATED FORM) -> U+0670 (ARABIC LETTER SUPERSCRIPT ALEF)   NFKC-ref:  ّٰ
ﱤ	ئر	U+FC64 (ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH REH FINAL FORM) -> U+0626 (ARABIC LETTER YEH WITH HAMZA ABOVE) U+0631 (ARABIC LETTER REH)
ﱥ	ئز	U+FC65 (ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH ZAIN FINAL FORM) -> U+0626 (ARABIC LETTER YEH WITH HAMZA ABOVE) U+0632 (ARABIC LETTER ZAIN)
ﱦ	ئم	U+FC66 (ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH MEEM FINAL FORM) -> U+0626 (ARABIC LETTER YEH WITH HAMZA ABOVE) U+0645 (ARABIC LETTER MEEM)
ﱧ	ئن	U+FC67 (ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH NOON FINAL FORM) -> U+0626 (ARABIC LETTER YEH WITH HAMZA ABOVE) U+0646 (ARABIC LETTER NOON)
ﱨ	ئى	U+FC68 (ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH ALEF MAKSURA FINAL FORM) -> U+0626 (ARABIC LETTER YEH WITH HAMZA ABOVE) U+0649 (ARABIC LETTER ALEF MAKSURA)
ﱩ	ئي	U+FC69 (ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH YEH FINAL FORM) -> U+0626 (ARABIC LETTER YEH WITH HAMZA ABOVE) U+064A (ARABIC LETTER YEH)
ﱪ	بر	U+FC6A (ARABIC LIGATURE BEH WITH REH FINAL FORM) -> U+0628 (ARABIC LETTER BEH) U+0631 (ARABIC LETTER REH)
ﱫ	بز	U+FC6B (ARABIC LIGATURE BEH WITH ZAIN FINAL FORM) -> U+0628 (ARABIC LETTER BEH) U+0632 (ARABIC LETTER ZAIN)
ﱬ	بم	U+FC6C (ARABIC LIGATURE BEH WITH MEEM FINAL FORM) -> U+0628 (ARABIC LETTER BEH) U+0645 (ARABIC LETTER MEEM)
ﱭ	بن	U+FC6D (ARABIC LIGATURE BEH WITH NOON FINAL FORM) -> U+0628 (ARABIC LETTER BEH) U+0646 (ARABIC LETTER NOON)
ﱮ	بى	U+FC6E (ARABIC LIGATURE BEH WITH ALEF MAKSURA FINAL FORM) -> U+0628 (ARABIC LETTER BEH) U+0649 (ARABIC LETTER ALEF MAKSURA)
ﱯ	بي	U+FC6F (ARABIC LIGATURE BEH WITH YEH FINAL FORM) -> U+0628 (ARABIC LETTER BEH) U+064A (ARABIC LETTER YEH)
ﱰ	تر	U+FC70 (ARABIC LIGATURE TEH WITH REH FINAL FORM) -> U+062A (ARABIC LETTER TEH) U+0631 (ARABIC LETTER REH)
ﱱ	تز	U+FC71 (ARABIC LIGATURE TEH WITH ZAIN FINAL FORM) -> U+062A (ARABIC LETTER TEH) U+0632 (ARABIC LETTER ZAIN)
ﱲ	تم	U+FC72 (ARABIC LIGATURE TEH WITH MEEM FINAL FORM) -> U+062A (ARABIC LETTER TEH) U+0645 (ARABIC LETTER MEEM)
ﱳ	تن	U+FC73 (ARABIC LIGATURE TEH WITH NOON FINAL FORM) -> U+062A (ARABIC LETTER TEH) U+0646 (ARABIC LETTER NOON)
ﱴ	تى	U+FC74 (ARABIC LIGATURE TEH WITH ALEF MAKSURA FINAL FORM) -> U+062A (ARABIC LETTER TEH) U+0649 (ARABIC LETTER ALEF MAKSURA)
ﱵ	تي	U+FC75 (ARABIC LIGATURE TEH WITH YEH FINAL FORM) -> U+062A (ARABIC LETTER TEH) U+064A (ARABIC LETTER YEH)
ﱶ	ثر	U+FC76 (ARABIC LIGATURE THEH WITH REH FINAL FORM) -> U+062B (ARABIC LETTER THEH) U+0631 (ARABIC LETTER REH)
ﱷ	ثز	U+FC77 (ARABIC LIGATURE THEH WITH ZAIN FINAL FORM) -> U+062B (ARABIC LETTER THEH) U+0632 (ARABIC LETTER ZAIN)
ﱸ	ثم	U+FC78 (ARABIC LIGATURE THEH WITH MEEM FINAL FORM) -> U+062B (ARABIC LETTER THEH) U+0645 (ARABIC LETTER MEEM)
ﱹ	ثن	U+FC79 (ARABIC LIGATURE THEH WITH NOON FINAL FORM) -> U+062B (ARABIC LETTER THEH) U+0646 (ARABIC LETTER NOON)
ﱺ	ثى	U+FC7A (ARABIC LIGATURE THEH WITH ALEF MAKSURA FINAL FORM) -> U+062B (ARABIC LETTER THEH) U+0649 (ARABIC LETTER ALEF MAKSURA)
ﱻ	ثي	U+FC7B (ARABIC LIGATURE THEH WITH YEH FINAL FORM) -> U+062B (ARABIC LETTER THEH) U+064A (ARABIC LETTER YEH)
ﱼ	فى	U+FC7C (ARABIC LIGATURE FEH WITH ALEF MAKSURA FINAL FORM) -> U+0641 (ARABIC LETTER FEH) U+0649 (ARABIC LETTER ALEF MAKSURA)
ﱽ	في	U+FC7D (ARABIC LIGATURE FEH WITH YEH FINAL FORM) -> U+0641 (ARABIC LETTER FEH) U+064A (ARABIC LETTER YEH)
ﱾ	قى	U+FC7E (ARABIC LIGATURE QAF WITH ALEF MAKSURA FINAL FORM) -> U+0642 (ARABIC LETTER QAF) U+0649 (ARABIC LETTER ALEF MAKSURA)
ﱿ	قي	U+FC7F (ARABIC LIGATURE QAF WITH YEH FINAL FORM) -> U+0642 (ARABIC LETTER QAF) U+064A (ARABIC LETTER YEH)
ﲀ	كا	U+FC80 (ARABIC LIGATURE KAF WITH ALEF FINAL FORM) -> U+0643 (ARABIC LETTER KAF) U+0627 (ARABIC LETTER ALEF)
ﲁ	كل	U+FC81 (ARABIC LIGATURE KAF WITH LAM FINAL FORM) -> U+0643 (ARABIC LETTER KAF) U+0644 (ARABIC LETTER LAM)
ﲂ	كم	U+FC82 (ARABIC LIGATURE KAF WITH MEEM FINAL FORM) -> U+0643 (ARABIC LETTER KAF) U+0645 (ARABIC LETTER MEEM)
ﲃ	كى	U+FC83 (ARABIC LIGATURE KAF WITH ALEF MAKSURA FINAL FORM) -> U+0643 (ARABIC LETTER KAF) U+0649 (ARABIC LETTER ALEF MAKSURA)
ﲄ	كي	U+FC84 (ARABIC LIGATURE KAF WITH YEH FINAL FORM) -> U+0643 (ARABIC LETTER KAF) U+064A (ARABIC LETTER YEH)
ﲅ	لم	U+FC85 (ARABIC LIGATURE LAM WITH MEEM FINAL FORM) -> U+0644 (ARABIC LETTER LAM) U+0645 (ARABIC LETTER MEEM)
ﲆ	لى	U+FC86 (ARABIC LIGATURE LAM WITH ALEF MAKSURA FINAL FORM) -> U+0644 (ARABIC LETTER LAM) U+0649 (ARABIC LETTER ALEF MAKSURA)
ﲇ	لي	U+FC87 (ARABIC LIGATURE LAM WITH YEH FINAL FORM) -> U+0644 (ARABIC LETTER LAM) U+064A (ARABIC LETTER YEH)
ﲈ	ما	U+FC88 (ARABIC LIGATURE MEEM WITH ALEF FINAL FORM) -> U+0645 (ARABIC LETTER MEEM) U+0627 (ARABIC LETTER ALEF)
ﲉ	مم	U+FC89 (ARABIC LIGATURE MEEM WITH MEEM FINAL FORM) -> U+0645 (ARABIC LETTER MEEM) U+0645 (ARABIC LETTER MEEM)
ﲊ	نر	U+FC8A (ARABIC LIGATURE NOON WITH REH FINAL FORM) -> U+0646 (ARABIC LETTER NOON) U+0631 (ARABIC LETTER REH)
ﲋ	نز	U+FC8B (ARABIC LIGATURE NOON WITH ZAIN FINAL FORM) -> U+0646 (ARABIC LETTER NOON) U+0632 (ARABIC LETTER ZAIN)
ﲌ	نم	U+FC8C (ARABIC LIGATURE NOON WITH MEEM FINAL FORM) -> U+0646 (ARABIC LETTER NOON) U+0645 (ARABIC LETTER MEEM)
ﲍ	نن	U+FC8D (ARABIC LIGATURE NOON WITH NOON FINAL FORM) -> U+0646 (ARABIC LETTER NOON) U+0646 (ARABIC LETTER NOON)
ﲎ	نى	U+FC8E (ARABIC LIGATURE NOON WITH ALEF MAKSURA FINAL FORM) -> U+0646 (ARABIC LETTER NOON) U+0649 (ARABIC LETTER ALEF MAKSURA)
ﲏ	ني	U+FC8F (ARABIC LIGATURE NOON WITH YEH FINAL FORM) -> U+0646 (ARABIC LETTER NOON) U+064A (ARABIC LETTER YEH)
ﲐ	ىٰ	U+FC90 (ARABIC LIGATURE ALEF MAKSURA WITH SUPERSCRIPT ALEF FINAL FORM) -> U+0649 (ARABIC LETTER ALEF MAKSURA) U+0670 (ARABIC LETTER SUPERSCRIPT ALEF)
ﲑ	ير	U+FC91 (ARABIC LIGATURE YEH WITH REH FINAL FORM) -> U+064A (ARABIC LETTER YEH) U+0631 (ARABIC LETTER REH)
ﲒ	يز	U+FC92 (ARABIC LIGATURE YEH WITH ZAIN FINAL FORM) -> U+064A (ARABIC LETTER YEH) U+0632 (ARABIC LETTER ZAIN)
ﲓ	يم	U+FC93 (ARABIC LIGATURE YEH WITH MEEM FINAL FORM) -> U+064A (ARABIC LETTER YEH) U+0645 (ARABIC LETTER MEEM)
ﲔ	ين	U+FC94 (ARABIC LIGATURE YEH WITH NOON FINAL FORM) -> U+064A (ARABIC LETTER YEH) U+0646 (ARABIC LETTER NOON)
ﲕ	يى	U+FC95 (ARABIC LIGATURE YEH WITH ALEF MAKSURA FINAL FORM) -> U+064A (ARABIC LETTER YEH) U+0649 (ARABIC LETTER ALEF MAKSURA)
ﲖ	يي	U+FC96 (ARABIC LIGATURE YEH WITH YEH FINAL FORM) -> U+064A (ARABIC LETTER YEH) U+064A (ARABIC LETTER YEH)
ﲗ	ئج	U+FC97 (ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH JEEM INITIAL FORM) -> U+0626 (ARABIC LETTER YEH WITH HAMZA ABOVE) U+062C (ARABIC LETTER JEEM)
ﲘ	ئح	U+FC98 (ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH HAH INITIAL FORM) -> U+0626 (ARABIC LETTER YEH WITH HAMZA ABOVE) U+062D (ARABIC LETTER HAH)
ﲙ	ئخ	U+FC99 (ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH KHAH INITIAL FORM) -> U+0626 (ARABIC LETTER YEH WITH HAMZA ABOVE) U+062E (ARABIC LETTER KHAH)
ﲚ	ئم	U+FC9A (ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH MEEM INITIAL FORM) -> U+0626 (ARABIC LETTER YEH WITH HAMZA ABOVE) U+0645 (ARABIC LETTER MEEM)
ﲛ	ئه	U+FC9B (ARABIC LIGATURE YEH WITH HAMZA ABOVE WITH HEH INITIAL FORM) -> U+0626 (ARABIC LETTER YEH WITH HAMZA ABOVE) U+0647 (ARABIC LETTER HEH)
ﲜ	بج	U+FC9C (ARABIC LIGATURE BEH WITH JEEM INITIAL FORM) -> U+0628 (ARABIC LETTER BEH) U+062C (ARABIC LETTER JEEM)
ﲝ	بح	U+FC9D (ARABIC LIGATURE BEH WITH HAH INITIAL FORM) -> U+0628 (ARABIC LETTER BEH) U+062D (ARABIC LETTER HAH)
ﲞ	بخ	U+FC9E (ARABIC LIGATURE BEH WITH KHAH INITIAL FORM) -> U+0628 (ARABIC LETTER BEH) U+062E (ARABIC LETTER KHAH)
ﲟ	بم	U+FC9F (ARABIC LIGATURE BEH WITH MEEM INITIAL FORM) -> U+0628 (ARABIC LETTER BEH) U+0645 (ARABIC LETTER MEEM)
ﲠ	به	U+FCA0 (ARABIC LIGATURE BEH WITH HEH INITIAL FORM) -> U+0628 (ARABIC LETTER BEH) U+0647 (ARABIC LETTER HEH)
ﲡ	تج	U+FCA1 (ARABIC LIGATURE TEH WITH JEEM INITIAL FORM) -> U+062A (ARABIC LETTER TEH) U+062C (ARABIC LETTER JEEM)
ﲢ	تح	U+FCA2 (ARABIC LIGATURE TEH WITH HAH INITIAL FORM) -> U+062A (ARABIC LETTER TEH) U+062D (ARABIC LETTER HAH)
ﲣ	تخ	U+FCA3 (ARABIC LIGATURE TEH WITH KHAH INITIAL FORM) -> U+062A (ARABIC LETTER TEH) U+062E (ARABIC LETTER KHAH)
ﲤ	تم	U+FCA4 (ARABIC LIGATURE TEH WITH MEEM INITIAL FORM) -> U+062A (ARABIC LETTER TEH) U+0645 (ARABIC LETTER MEEM)
ﲥ	ته	U+FCA5 (ARABIC LIGATURE TEH WITH HEH INITIAL FORM) -> U+062A (ARABIC LETTER TEH) U+0647 (ARABIC LETTER HEH)
ﲦ	ثم	U+FCA6 (ARABIC LIGATURE THEH WITH MEEM INITIAL FORM) -> U+062B (ARABIC LETTER THEH) U+0645 (ARABIC LETTER MEEM)
